"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1485","Logout from application","","Fri Aug 01 12:06:09 GMT 2025","passed","Fri Aug 01 12:06:10 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","logoutFromTheWebsite"
"","929","backFromPDPtoPLPbyUsingBrowserBackBtn()","","Fri Aug 01 12:06:19 GMT 2025","passed","Fri Aug 01 12:06:20 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLPbyUsingBrowserBackBtn"
"","954","Unsuccessful login with locked user","","Fri Aug 01 12:06:07 GMT 2025","passed","Fri Aug 01 12:06:08 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","1031","Remove item from cart","","Fri Aug 01 12:06:36 GMT 2025","passed","Fri Aug 01 12:06:37 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","removeItemFromCart"
"","846","loginWithSpacesInUsernameBeforeAndAfter()","","Fri Aug 01 12:06:41 GMT 2025","passed","Fri Aug 01 12:06:42 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","1336","proceedToCheckoutStep2()","","Fri Aug 01 12:06:37 GMT 2025","passed","Fri Aug 01 12:06:38 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
"","995","sortProductsByNameDescending()","","Fri Aug 01 12:06:15 GMT 2025","passed","Fri Aug 01 12:06:16 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
"","680","Unsuccessful login with empty fields","","Fri Aug 01 12:06:29 GMT 2025","passed","Fri Aug 01 12:06:29 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
"","1354","fullPurchaseFlow()","","Fri Aug 01 12:06:24 GMT 2025","passed","Fri Aug 01 12:06:25 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","1049","Check presence of product list after login","","Fri Aug 01 12:06:10 GMT 2025","passed","Fri Aug 01 12:06:11 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","827","enteringSQLinjectionInUsername()","","Fri Aug 01 12:06:43 GMT 2025","passed","Fri Aug 01 12:06:44 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","enteringSQLinjectionInUsername"
"","2453","totalPriceWithTaxIsCalculatedCorrectly()","","Fri Aug 01 12:06:21 GMT 2025","passed","Fri Aug 01 12:06:23 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","885","logoAndHeaderVisibility()","","Fri Aug 01 12:06:45 GMT 2025","passed","Fri Aug 01 12:06:45 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","936","Add item to cart and check badge","","Fri Aug 01 12:06:08 GMT 2025","passed","Fri Aug 01 12:06:09 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","addItemToCartAndCheckBadge"
"","965","backFromPDPtoPLP()","","Fri Aug 01 12:06:20 GMT 2025","passed","Fri Aug 01 12:06:21 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
"Verify that removing one item updates the cart correctly","1121","removeOneItemFromCart()","","Fri Aug 01 12:06:27 GMT 2025","passed","Fri Aug 01 12:06:28 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","removeOneItemFromCart"
"","1141","buttonStateChangeOnInteraction()","","Fri Aug 01 12:06:45 GMT 2025","passed","Fri Aug 01 12:06:47 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","904","Navigate to the cart page","","Fri Aug 01 12:06:35 GMT 2025","passed","Fri Aug 01 12:06:36 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","navigateToCartPage"
