"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1071","Check presence of product list after login","","Thu Jul 17 12:19:37 GMT 2025","passed","Thu Jul 17 12:19:38 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","1006","backFromPDPtoPLP()","","Thu Jul 17 12:19:43 GMT 2025","passed","Thu Jul 17 12:19:44 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
"","849","logoAndHeaderVisibility()","","Thu Jul 17 12:20:08 GMT 2025","passed","Thu Jul 17 12:20:09 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","2666","totalPriceWithTaxIsCalculatedCorrectly()","","Thu Jul 17 12:19:44 GMT 2025","passed","Thu Jul 17 12:19:47 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","1147","buttonStateChangeOnInteraction()","","Thu Jul 17 12:20:09 GMT 2025","passed","Thu Jul 17 12:20:10 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","962","browserWindowResizing()","","Thu Jul 17 12:20:07 GMT 2025","passed","Thu Jul 17 12:20:08 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","browserWindowResizing"
"","1271","proceedToCheckoutStep2()","","Thu Jul 17 12:20:01 GMT 2025","passed","Thu Jul 17 12:20:02 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
"","1149","longValueInUsernameField()","","Thu Jul 17 12:20:05 GMT 2025","passed","Thu Jul 17 12:20:06 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","longValueInUsernameField"
"","985","sortProductsByNameDescending()","","Thu Jul 17 12:19:38 GMT 2025","passed","Thu Jul 17 12:19:39 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
"","1379","cancelFromOverviewPage()","","Thu Jul 17 12:20:03 GMT 2025","passed","Thu Jul 17 12:20:04 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","cancelFromOverviewPage"
"","1013","addMultipleItemsToCart()","","Thu Jul 17 12:19:40 GMT 2025","passed","Thu Jul 17 12:19:41 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
"","956","productDetailsView()","","Thu Jul 17 12:19:39 GMT 2025","passed","Thu Jul 17 12:19:40 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
"","678","Unsuccessful login with empty fields","","Thu Jul 17 12:19:52 GMT 2025","passed","Thu Jul 17 12:19:53 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
"","5849","Successful login as performance glitch user","","Thu Jul 17 12:19:53 GMT 2025","passed","Thu Jul 17 12:19:59 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","successfulLoginAsPerformanceGlitchUser"
"","12373","Successful login with valid credentials","","Thu Jul 17 12:19:21 GMT 2025","passed","Thu Jul 17 12:19:33 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","successfulLoginTest"
"","950","Add item to cart and check badge","","Thu Jul 17 12:19:34 GMT 2025","passed","Thu Jul 17 12:19:35 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","addItemToCartAndCheckBadge"
"","1430","fullPurchaseFlow()","","Thu Jul 17 12:19:48 GMT 2025","passed","Thu Jul 17 12:19:49 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","910","backFromPDPtoPLPbyUsingBrowserBackBtn()","","Thu Jul 17 12:19:42 GMT 2025","passed","Thu Jul 17 12:19:43 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLPbyUsingBrowserBackBtn"
"","1019","proceedToCheckout()","","Thu Jul 17 12:20:02 GMT 2025","passed","Thu Jul 17 12:20:03 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","1157","cartStatePersistsAcrossNavigation()","","Thu Jul 17 12:19:49 GMT 2025","passed","Thu Jul 17 12:19:50 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
