"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","951","Add item to cart and check badge","","Fri Aug 01 12:47:37 GMT 2025","passed","Fri Aug 01 12:47:38 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","addItemToCartAndCheckBadge"
"","1584","checkoutFormValidation()","","Fri Aug 01 12:47:52 GMT 2025","passed","Fri Aug 01 12:47:53 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","checkoutFormValidation"
"","12530","Successful login with valid credentials","","Fri Aug 01 12:47:23 GMT 2025","passed","Fri Aug 01 12:47:36 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","successfulLoginTest"
"","964","Unsuccessful login with locked user","","Fri Aug 01 12:47:36 GMT 2025","passed","Fri Aug 01 12:47:37 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","2519","browserWindowResizing()","","Fri Aug 01 12:48:13 GMT 2025","passed","Fri Aug 01 12:48:16 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","browserWindowResizing"
"","2526","totalPriceWithTaxIsCalculatedCorrectly()","","Fri Aug 01 12:47:49 GMT 2025","passed","Fri Aug 01 12:47:52 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","1262","proceedToCheckoutStep2()","","Fri Aug 01 12:48:07 GMT 2025","passed","Fri Aug 01 12:48:08 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
"","961","sortProductsByPriceAscending()","","Fri Aug 01 12:47:46 GMT 2025","passed","Fri Aug 01 12:47:47 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByPriceAscending"
"","1035","Remove item from cart","","Fri Aug 01 12:48:06 GMT 2025","passed","Fri Aug 01 12:48:07 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","removeItemFromCart"
"","1158","Navigate to the cart page","","Fri Aug 01 12:48:05 GMT 2025","passed","Fri Aug 01 12:48:06 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","navigateToCartPage"
"","1477","fullPurchaseFlow()","","Fri Aug 01 12:47:53 GMT 2025","passed","Fri Aug 01 12:47:55 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","1106","buttonStateChangeOnInteraction()","","Fri Aug 01 12:48:17 GMT 2025","passed","Fri Aug 01 12:48:18 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","933","enteringSQLinjectionInUsername()","","Fri Aug 01 12:48:12 GMT 2025","passed","Fri Aug 01 12:48:13 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","enteringSQLinjectionInUsername"
"Verify that you can remove items from the Cart via Inventory page","1134","removeFromCartViaInventoryPage()","","Fri Aug 01 12:47:42 GMT 2025","passed","Fri Aug 01 12:47:43 GMT 2025","","com.automation.tests.OtherTests","com.automation.tests.OtherTests","removeFromCartViaInventoryPage"
"","1105","cartStatePersistsAcrossNavigation()","","Fri Aug 01 12:47:55 GMT 2025","passed","Fri Aug 01 12:47:56 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
"","1094","Check presence of product list after login","","Fri Aug 01 12:47:39 GMT 2025","passed","Fri Aug 01 12:47:40 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","899","logoAndHeaderVisibility()","","Fri Aug 01 12:48:16 GMT 2025","passed","Fri Aug 01 12:48:17 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","974","backFromPDPtoPLP()","","Fri Aug 01 12:47:48 GMT 2025","passed","Fri Aug 01 12:47:49 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
