"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1036","proceedToCheckout()","","Mon Jul 14 09:41:11 GMT 2025","passed","Mon Jul 14 09:41:12 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","993","sortProductsByPriceAscending()","","Mon Jul 14 09:40:51 GMT 2025","passed","Mon Jul 14 09:40:52 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByPriceAscending"
"","1253","proceedToCheckoutStep2()","","Mon Jul 14 09:41:10 GMT 2025","passed","Mon Jul 14 09:41:11 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
"","1360","fullPurchaseFlow()","","Mon Jul 14 09:40:57 GMT 2025","passed","Mon Jul 14 09:40:59 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","666","Unsuccessful login with empty fields","","Mon Jul 14 09:41:02 GMT 2025","passed","Mon Jul 14 09:41:02 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
"","5827","Successful login as performance glitch user","","Mon Jul 14 09:41:02 GMT 2025","passed","Mon Jul 14 09:41:08 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","successfulLoginAsPerformanceGlitchUser"
"","849","logoAndHeaderVisibility()","","Mon Jul 14 09:41:17 GMT 2025","passed","Mon Jul 14 09:41:18 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","913","browserWindowResizing()","","Mon Jul 14 09:41:17 GMT 2025","passed","Mon Jul 14 09:41:17 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","browserWindowResizing"
"","1093","cartStatePersistsAcrossNavigation()","","Mon Jul 14 09:40:59 GMT 2025","passed","Mon Jul 14 09:41:00 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
"","1137","longValueInUsernameField()","","Mon Jul 14 09:41:15 GMT 2025","passed","Mon Jul 14 09:41:16 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","longValueInUsernameField"
"","1190","productDetailsView()","","Mon Jul 14 09:40:49 GMT 2025","passed","Mon Jul 14 09:40:50 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
"","973","backFromPDPtoPLP()","","Mon Jul 14 09:40:53 GMT 2025","passed","Mon Jul 14 09:40:54 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
"","1007","addMultipleItemsToCart()","","Mon Jul 14 09:40:50 GMT 2025","passed","Mon Jul 14 09:40:51 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
