"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1208","buttonStateChangeOnInteraction()","","Thu Jul 17 11:15:08 GMT 2025","passed","Thu Jul 17 11:15:10 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","1072","sortProductsByNameDescending()","","Thu Jul 17 11:14:36 GMT 2025","passed","Thu Jul 17 11:14:37 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
"","1146","Check presence of product list after login","","Thu Jul 17 11:14:35 GMT 2025","passed","Thu Jul 17 11:14:36 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","956","Navigate to the cart page","","Thu Jul 17 11:14:57 GMT 2025","passed","Thu Jul 17 11:14:58 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","navigateToCartPage"
"","1080","proceedToCheckout()","","Thu Jul 17 11:15:01 GMT 2025","passed","Thu Jul 17 11:15:02 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","1050","sortProductsByPriceAscending()","","Thu Jul 17 11:14:39 GMT 2025","passed","Thu Jul 17 11:14:40 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByPriceAscending"
"","1233","cartStatePersistsAcrossNavigation()","","Thu Jul 17 11:14:47 GMT 2025","passed","Thu Jul 17 11:14:49 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
"","1477","fullPurchaseFlow()","","Thu Jul 17 11:14:46 GMT 2025","passed","Thu Jul 17 11:14:47 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","964","backFromPDPtoPLPbyUsingBrowserBackBtn()","","Thu Jul 17 11:14:40 GMT 2025","passed","Thu Jul 17 11:14:41 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLPbyUsingBrowserBackBtn"
"","2539","totalPriceWithTaxIsCalculatedCorrectly()","","Thu Jul 17 11:14:42 GMT 2025","passed","Thu Jul 17 11:14:45 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","924","logoAndHeaderVisibility()","","Thu Jul 17 11:15:07 GMT 2025","passed","Thu Jul 17 11:15:08 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","1542","Logout from application","","Thu Jul 17 11:14:33 GMT 2025","passed","Thu Jul 17 11:14:35 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","logoutFromTheWebsite"
"","1225","longValueInUsernameField()","","Thu Jul 17 11:15:04 GMT 2025","passed","Thu Jul 17 11:15:05 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","longValueInUsernameField"
"Verify that removing one item updates the cart correctly","1198","removeOneItemFromCart()","","Thu Jul 17 11:14:49 GMT 2025","passed","Thu Jul 17 11:14:50 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","removeOneItemFromCart"
"","1012","Add item to cart and check badge","","Thu Jul 17 11:14:32 GMT 2025","passed","Thu Jul 17 11:14:33 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","addItemToCartAndCheckBadge"
"","886","enteringSQLinjectionInUsername()","","Thu Jul 17 11:15:05 GMT 2025","passed","Thu Jul 17 11:15:06 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","enteringSQLinjectionInUsername"
"","3474","Successful login with valid credentials","","Thu Jul 17 11:14:28 GMT 2025","passed","Thu Jul 17 11:14:31 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","successfulLoginTest"
"","999","Unsuccessful login with locked user","","Thu Jul 17 11:14:31 GMT 2025","passed","Thu Jul 17 11:14:32 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","1024","browserWindowResizing()","","Thu Jul 17 11:15:06 GMT 2025","passed","Thu Jul 17 11:15:07 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","browserWindowResizing"
"","1020","productDetailsView()","","Thu Jul 17 11:14:37 GMT 2025","passed","Thu Jul 17 11:14:38 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
