"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","844","loginWithSpacesInUsernameBeforeAndAfter()","","Mon Aug 04 06:58:17 GMT 2025","passed","Mon Aug 04 06:58:18 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","1076","productDetailsView()","","Mon Aug 04 06:57:52 GMT 2025","passed","Mon Aug 04 06:57:53 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
"","1167","buttonStateChangeOnInteraction()","","Mon Aug 04 06:58:22 GMT 2025","passed","Mon Aug 04 06:58:23 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","955","backFromPDPtoPLP()","","Mon Aug 04 06:57:56 GMT 2025","passed","Mon Aug 04 06:57:57 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
"","961","sortProductsByPriceAscending()","","Mon Aug 04 06:57:54 GMT 2025","passed","Mon Aug 04 06:57:55 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByPriceAscending"
"","939","browserWindowResizing()","","Mon Aug 04 06:58:20 GMT 2025","passed","Mon Aug 04 06:58:21 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","browserWindowResizing"
"","912","backFromPDPtoPLPbyUsingBrowserBackBtn()","","Mon Aug 04 06:57:55 GMT 2025","passed","Mon Aug 04 06:57:56 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLPbyUsingBrowserBackBtn"
"","1038","Check presence of product list after login","","Mon Aug 04 06:57:46 GMT 2025","passed","Mon Aug 04 06:57:47 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","20332","Successful login with valid credentials","","Mon Aug 04 06:57:23 GMT 2025","passed","Mon Aug 04 06:57:43 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","successfulLoginTest"
"","679","Unsuccessful login with empty fields","","Mon Aug 04 06:58:05 GMT 2025","passed","Mon Aug 04 06:58:06 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
"","902","Navigate to the cart page","","Mon Aug 04 06:58:11 GMT 2025","passed","Mon Aug 04 06:58:12 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","navigateToCartPage"
"","924","Add item to cart and check badge","","Mon Aug 04 06:57:44 GMT 2025","passed","Mon Aug 04 06:57:45 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","addItemToCartAndCheckBadge"
"","1366","fullPurchaseFlow()","","Mon Aug 04 06:58:00 GMT 2025","passed","Mon Aug 04 06:58:02 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","5888","Successful login as performance glitch user","","Mon Aug 04 06:58:06 GMT 2025","passed","Mon Aug 04 06:58:11 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","successfulLoginAsPerformanceGlitchUser"
"","1186","checkoutFormValidation()","","Mon Aug 04 06:57:59 GMT 2025","passed","Mon Aug 04 06:58:00 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","checkoutFormValidation"
"","923","logoAndHeaderVisibility()","","Mon Aug 04 06:58:21 GMT 2025","passed","Mon Aug 04 06:58:22 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","1006","sortProductsByNameDescending()","","Mon Aug 04 06:57:51 GMT 2025","passed","Mon Aug 04 06:57:52 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
"","1033","proceedToCheckout()","","Mon Aug 04 06:58:15 GMT 2025","passed","Mon Aug 04 06:58:16 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","829","Unsuccessful login with non-existent user","","Mon Aug 04 06:58:04 GMT 2025","passed","Mon Aug 04 06:58:05 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithNonExistentUser"
"","1017","addMultipleItemsToCart()","","Mon Aug 04 06:57:53 GMT 2025","passed","Mon Aug 04 06:57:54 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
"","823","enteringSQLinjectionInUsername()","","Mon Aug 04 06:58:19 GMT 2025","passed","Mon Aug 04 06:58:20 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","enteringSQLinjectionInUsername"
"","1137","cartStatePersistsAcrossNavigation()","","Mon Aug 04 06:58:02 GMT 2025","passed","Mon Aug 04 06:58:03 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
