"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that you can remove items from the Cart via Inventory page","1119","removeFromCartViaInventoryPage()","","Fri Aug 01 09:27:38 GMT 2025","passed","Fri Aug 01 09:27:39 GMT 2025","","com.automation.tests.OtherTests","com.automation.tests.OtherTests","removeFromCartViaInventoryPage"
"","817","loginWithSpacesInUsernameBeforeAndAfter()","","Fri Aug 01 09:28:05 GMT 2025","passed","Fri Aug 01 09:28:06 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","1235","proceedToCheckoutStep2()","","Fri Aug 01 09:28:01 GMT 2025","passed","Fri Aug 01 09:28:02 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
"","1110","cartStatePersistsAcrossNavigation()","","Fri Aug 01 09:27:50 GMT 2025","passed","Fri Aug 01 09:27:51 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
"","914","Add item to cart and check badge","","Fri Aug 01 09:27:33 GMT 2025","passed","Fri Aug 01 09:27:34 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","addItemToCartAndCheckBadge"
"","1098","buttonStateChangeOnInteraction()","","Fri Aug 01 09:28:09 GMT 2025","passed","Fri Aug 01 09:28:10 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","5841","Successful login as performance glitch user","","Fri Aug 01 09:27:54 GMT 2025","passed","Fri Aug 01 09:27:59 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","successfulLoginAsPerformanceGlitchUser"
"","939","Unsuccessful login with locked user","","Fri Aug 01 09:27:32 GMT 2025","passed","Fri Aug 01 09:27:33 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","2381","totalPriceWithTaxIsCalculatedCorrectly()","","Fri Aug 01 09:27:45 GMT 2025","passed","Fri Aug 01 09:27:47 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","1007","Check presence of product list after login","","Fri Aug 01 09:27:35 GMT 2025","passed","Fri Aug 01 09:27:36 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","1028","Remove item from cart","","Fri Aug 01 09:28:00 GMT 2025","passed","Fri Aug 01 09:28:01 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","removeItemFromCart"
"","933","browserWindowResizing()","","Fri Aug 01 09:28:08 GMT 2025","passed","Fri Aug 01 09:28:08 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","browserWindowResizing"
"","861","Navigate to the cart page","","Fri Aug 01 09:27:59 GMT 2025","passed","Fri Aug 01 09:28:00 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","navigateToCartPage"
"Verify that the added item's amount to the cart is not lost after logout and re-login actions","1925","cartPersistAfterLogOut()","","Fri Aug 01 09:27:36 GMT 2025","passed","Fri Aug 01 09:27:38 GMT 2025","","com.automation.tests.OtherTests","com.automation.tests.OtherTests","cartPersistAfterLogOut"
"","1009","addMultipleItemsToCart()","","Fri Aug 01 09:27:41 GMT 2025","passed","Fri Aug 01 09:27:42 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
"","794","enteringSQLinjectionInUsername()","","Fri Aug 01 09:28:07 GMT 2025","passed","Fri Aug 01 09:28:08 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","enteringSQLinjectionInUsername"
"","947","backFromPDPtoPLP()","","Fri Aug 01 09:27:44 GMT 2025","passed","Fri Aug 01 09:27:45 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
"","1131","checkoutFormValidation()","","Fri Aug 01 09:27:47 GMT 2025","passed","Fri Aug 01 09:27:49 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","checkoutFormValidation"
"","8338","Successful login with valid credentials","","Fri Aug 01 09:27:24 GMT 2025","passed","Fri Aug 01 09:27:32 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","successfulLoginTest"
"","1323","cancelFromOverviewPage()","","Fri Aug 01 09:28:04 GMT 2025","passed","Fri Aug 01 09:28:05 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","cancelFromOverviewPage"
"","888","logoAndHeaderVisibility()","","Fri Aug 01 09:28:08 GMT 2025","passed","Fri Aug 01 09:28:09 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","925","productDetailsView()","","Fri Aug 01 09:27:40 GMT 2025","passed","Fri Aug 01 09:27:41 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
"","965","sortProductsByNameDescending()","","Fri Aug 01 09:27:39 GMT 2025","passed","Fri Aug 01 09:27:40 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
"","1113","longValueInUsernameField()","","Fri Aug 01 09:28:06 GMT 2025","passed","Fri Aug 01 09:28:07 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","longValueInUsernameField"
"","933","sortProductsByPriceAscending()","","Fri Aug 01 09:27:42 GMT 2025","passed","Fri Aug 01 09:27:43 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByPriceAscending"
"","910","backFromPDPtoPLPbyUsingBrowserBackBtn()","","Fri Aug 01 09:27:43 GMT 2025","passed","Fri Aug 01 09:27:44 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLPbyUsingBrowserBackBtn"
"","785","Unsuccessful login with non-existent user","","Fri Aug 01 09:27:52 GMT 2025","passed","Fri Aug 01 09:27:53 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithNonExistentUser"
"","1000","proceedToCheckout()","","Fri Aug 01 09:28:02 GMT 2025","passed","Fri Aug 01 09:28:03 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","1465","Logout from application","","Fri Aug 01 09:27:34 GMT 2025","passed","Fri Aug 01 09:27:35 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","logoutFromTheWebsite"
"","1332","fullPurchaseFlow()","","Fri Aug 01 09:27:49 GMT 2025","passed","Fri Aug 01 09:27:50 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"Verify that removing one item updates the cart correctly","1082","removeOneItemFromCart()","","Fri Aug 01 09:27:51 GMT 2025","passed","Fri Aug 01 09:27:52 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","removeOneItemFromCart"
"","658","Unsuccessful login with empty fields","","Fri Aug 01 09:27:53 GMT 2025","passed","Fri Aug 01 09:27:54 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
