"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3382","Successful login with valid credentials","","Mon Jul 14 12:53:23 GMT 2025","passed","Mon Jul 14 12:53:27 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","successfulLoginTest"
"","994","Unsuccessful login with locked user","","Mon Jul 14 12:53:27 GMT 2025","passed","Mon Jul 14 12:53:28 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","1059","addMultipleItemsToCart()","","Mon Jul 14 12:53:33 GMT 2025","passed","Mon Jul 14 12:53:34 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
"","878","enteringSQLinjectionInUsername()","","Mon Jul 14 12:54:00 GMT 2025","passed","Mon Jul 14 12:54:01 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","enteringSQLinjectionInUsername"
"","737","Unsuccessful login with empty fields","","Mon Jul 14 12:53:46 GMT 2025","passed","Mon Jul 14 12:53:47 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
"","5886","Successful login as performance glitch user","","Mon Jul 14 12:53:47 GMT 2025","passed","Mon Jul 14 12:53:52 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","successfulLoginAsPerformanceGlitchUser"
"","1161","cartStatePersistsAcrossNavigation()","","Mon Jul 14 12:53:43 GMT 2025","passed","Mon Jul 14 12:53:44 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
"","2534","totalPriceWithTaxIsCalculatedCorrectly()","","Mon Jul 14 12:53:37 GMT 2025","passed","Mon Jul 14 12:53:40 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","1391","cancelFromOverviewPage()","","Mon Jul 14 12:53:57 GMT 2025","passed","Mon Jul 14 12:53:58 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","cancelFromOverviewPage"
"","1394","fullPurchaseFlow()","","Mon Jul 14 12:53:41 GMT 2025","passed","Mon Jul 14 12:53:43 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","999","Add item to cart and check badge","","Mon Jul 14 12:53:28 GMT 2025","passed","Mon Jul 14 12:53:29 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","addItemToCartAndCheckBadge"
"","921","Navigate to the cart page","","Mon Jul 14 12:53:52 GMT 2025","passed","Mon Jul 14 12:53:53 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","navigateToCartPage"
"","1063","proceedToCheckout()","","Mon Jul 14 12:53:56 GMT 2025","passed","Mon Jul 14 12:53:57 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"Verify that removing one item updates the cart correctly","1174","removeOneItemFromCart()","","Mon Jul 14 12:53:44 GMT 2025","passed","Mon Jul 14 12:53:45 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","removeOneItemFromCart"
"","1226","longValueInUsernameField()","","Mon Jul 14 12:53:59 GMT 2025","passed","Mon Jul 14 12:54:00 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","longValueInUsernameField"
"","1119","Check presence of product list after login","","Mon Jul 14 12:53:30 GMT 2025","passed","Mon Jul 14 12:53:31 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","1288","proceedToCheckoutStep2()","","Mon Jul 14 12:53:54 GMT 2025","passed","Mon Jul 14 12:53:56 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
"","1185","checkoutFormValidation()","","Mon Jul 14 12:53:40 GMT 2025","passed","Mon Jul 14 12:53:41 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","checkoutFormValidation"
"","988","browserWindowResizing()","","Mon Jul 14 12:54:01 GMT 2025","passed","Mon Jul 14 12:54:02 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","browserWindowResizing"
"","1033","sortProductsByNameDescending()","","Mon Jul 14 12:53:31 GMT 2025","passed","Mon Jul 14 12:53:32 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
"","1074","Remove item from cart","","Mon Jul 14 12:53:53 GMT 2025","passed","Mon Jul 14 12:53:54 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","removeItemFromCart"
"","881","loginWithSpacesInUsernameBeforeAndAfter()","","Mon Jul 14 12:53:58 GMT 2025","passed","Mon Jul 14 12:53:59 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","939","backFromPDPtoPLPbyUsingBrowserBackBtn()","","Mon Jul 14 12:53:35 GMT 2025","passed","Mon Jul 14 12:53:36 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLPbyUsingBrowserBackBtn"
"","1029","backFromPDPtoPLP()","","Mon Jul 14 12:53:36 GMT 2025","passed","Mon Jul 14 12:53:37 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
"","1197","buttonStateChangeOnInteraction()","","Mon Jul 14 12:54:03 GMT 2025","passed","Mon Jul 14 12:54:04 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","1519","Logout from application","","Mon Jul 14 12:53:29 GMT 2025","passed","Mon Jul 14 12:53:30 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","logoutFromTheWebsite"
"","844","Unsuccessful login with non-existent user","","Mon Jul 14 12:53:45 GMT 2025","passed","Mon Jul 14 12:53:46 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithNonExistentUser"
"","1034","sortProductsByPriceAscending()","","Mon Jul 14 12:53:34 GMT 2025","passed","Mon Jul 14 12:53:35 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByPriceAscending"
"","917","logoAndHeaderVisibility()","","Mon Jul 14 12:54:02 GMT 2025","passed","Mon Jul 14 12:54:03 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","1000","productDetailsView()","","Mon Jul 14 12:53:32 GMT 2025","passed","Mon Jul 14 12:53:33 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
