"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that you can remove items from the Cart via Inventory page","1140","removeFromCartViaInventoryPage()","","Wed Jul 23 10:23:49 GMT 2025","passed","Wed Jul 23 10:23:50 GMT 2025","","com.automation.tests.OtherTests","com.automation.tests.OtherTests","removeFromCartViaInventoryPage"
"","1001","proceedToCheckout()","","Wed Jul 23 10:24:14 GMT 2025","passed","Wed Jul 23 10:24:15 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","1128","buttonStateChangeOnInteraction()","","Wed Jul 23 10:24:21 GMT 2025","passed","Wed Jul 23 10:24:22 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","1038","Check presence of product list after login","","Wed Jul 23 10:23:46 GMT 2025","passed","Wed Jul 23 10:23:47 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","964","backFromPDPtoPLP()","","Wed Jul 23 10:23:55 GMT 2025","passed","Wed Jul 23 10:23:56 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
"","966","sortProductsByPriceAscending()","","Wed Jul 23 10:23:53 GMT 2025","passed","Wed Jul 23 10:23:54 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByPriceAscending"
"","677","Unsuccessful login with empty fields","","Wed Jul 23 10:24:04 GMT 2025","passed","Wed Jul 23 10:24:05 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
"","818","Unsuccessful login with non-existent user","","Wed Jul 23 10:24:03 GMT 2025","passed","Wed Jul 23 10:24:04 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithNonExistentUser"
"","1001","productDetailsView()","","Wed Jul 23 10:23:51 GMT 2025","passed","Wed Jul 23 10:23:52 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
"","971","sortProductsByNameDescending()","","Wed Jul 23 10:23:50 GMT 2025","passed","Wed Jul 23 10:23:51 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
