"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","731","Unsuccessful login with empty fields","","Thu Jul 17 11:53:28 GMT 2025","passed","Thu Jul 17 11:53:29 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
"","959","Unsuccessful login with locked user","","Thu Jul 17 11:53:10 GMT 2025","passed","Thu Jul 17 11:53:10 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","2576","totalPriceWithTaxIsCalculatedCorrectly()","","Thu Jul 17 11:53:20 GMT 2025","passed","Thu Jul 17 11:53:23 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","1029","proceedToCheckout()","","Thu Jul 17 11:53:38 GMT 2025","passed","Thu Jul 17 11:53:39 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","952","Add item to cart and check badge","","Thu Jul 17 11:53:10 GMT 2025","passed","Thu Jul 17 11:53:11 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","addItemToCartAndCheckBadge"
"","1156","checkoutFormValidation()","","Thu Jul 17 11:53:23 GMT 2025","passed","Thu Jul 17 11:53:24 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","checkoutFormValidation"
"","902","logoAndHeaderVisibility()","","Thu Jul 17 11:53:44 GMT 2025","passed","Thu Jul 17 11:53:45 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","982","browserWindowResizing()","","Thu Jul 17 11:53:43 GMT 2025","passed","Thu Jul 17 11:53:44 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","browserWindowResizing"
"","1351","cancelFromOverviewPage()","","Thu Jul 17 11:53:39 GMT 2025","passed","Thu Jul 17 11:53:41 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","cancelFromOverviewPage"
"","872","Navigate to the cart page","","Thu Jul 17 11:53:35 GMT 2025","passed","Thu Jul 17 11:53:36 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","navigateToCartPage"
"","1101","Check presence of product list after login","","Thu Jul 17 11:53:13 GMT 2025","passed","Thu Jul 17 11:53:14 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","925","backFromPDPtoPLPbyUsingBrowserBackBtn()","","Thu Jul 17 11:53:18 GMT 2025","passed","Thu Jul 17 11:53:19 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLPbyUsingBrowserBackBtn"
"","1157","buttonStateChangeOnInteraction()","","Thu Jul 17 11:53:45 GMT 2025","passed","Thu Jul 17 11:53:46 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","1026","addMultipleItemsToCart()","","Thu Jul 17 11:53:16 GMT 2025","passed","Thu Jul 17 11:53:17 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
"","1013","sortProductsByPriceAscending()","","Thu Jul 17 11:53:17 GMT 2025","passed","Thu Jul 17 11:53:18 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByPriceAscending"
"Verify that removing one item updates the cart correctly","1124","removeOneItemFromCart()","","Thu Jul 17 11:53:26 GMT 2025","passed","Thu Jul 17 11:53:27 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","removeOneItemFromCart"
"","1516","Logout from application","","Thu Jul 17 11:53:11 GMT 2025","passed","Thu Jul 17 11:53:13 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","logoutFromTheWebsite"
"","1302","proceedToCheckoutStep2()","","Thu Jul 17 11:53:37 GMT 2025","passed","Thu Jul 17 11:53:38 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
"","846","loginWithSpacesInUsernameBeforeAndAfter()","","Thu Jul 17 11:53:41 GMT 2025","passed","Thu Jul 17 11:53:41 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","982","productDetailsView()","","Thu Jul 17 11:53:15 GMT 2025","passed","Thu Jul 17 11:53:16 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
