"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5840","Successful login as performance glitch user","","Fri Aug 01 09:35:53 GMT 2025","passed","Fri Aug 01 09:35:59 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","successfulLoginAsPerformanceGlitchUser"
"","878","loginWithSpacesInUsernameBeforeAndAfter()","","Fri Aug 01 09:36:05 GMT 2025","passed","Fri Aug 01 09:36:06 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","821","Unsuccessful login with non-existent user","","Fri Aug 01 09:35:52 GMT 2025","passed","Fri Aug 01 09:35:53 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithNonExistentUser"
"","675","Unsuccessful login with empty fields","","Fri Aug 01 09:35:53 GMT 2025","passed","Fri Aug 01 09:35:53 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
"","981","Unsuccessful login with locked user","","Fri Aug 01 09:35:31 GMT 2025","passed","Fri Aug 01 09:35:32 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","1377","proceedToCheckoutStep2()","","Fri Aug 01 09:36:01 GMT 2025","passed","Fri Aug 01 09:36:03 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
"","891","enteringSQLinjectionInUsername()","","Fri Aug 01 09:36:07 GMT 2025","passed","Fri Aug 01 09:36:08 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","enteringSQLinjectionInUsername"
"Verify that the added item's amount to the cart is not lost after logout and re-login actions","1957","cartPersistAfterLogOut()","","Fri Aug 01 09:35:36 GMT 2025","passed","Fri Aug 01 09:35:38 GMT 2025","","com.automation.tests.OtherTests","com.automation.tests.OtherTests","cartPersistAfterLogOut"
"","1036","Check presence of product list after login","","Fri Aug 01 09:35:35 GMT 2025","passed","Fri Aug 01 09:35:36 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","1016","addMultipleItemsToCart()","","Fri Aug 01 09:35:41 GMT 2025","passed","Fri Aug 01 09:35:42 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
"","1423","cancelFromOverviewPage()","","Fri Aug 01 09:36:04 GMT 2025","passed","Fri Aug 01 09:36:05 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","cancelFromOverviewPage"
"","1129","checkoutFormValidation()","","Fri Aug 01 09:35:47 GMT 2025","passed","Fri Aug 01 09:35:48 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","checkoutFormValidation"
"","951","sortProductsByPriceAscending()","","Fri Aug 01 09:35:42 GMT 2025","passed","Fri Aug 01 09:35:43 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByPriceAscending"
"","940","backFromPDPtoPLP()","","Fri Aug 01 09:35:44 GMT 2025","passed","Fri Aug 01 09:35:45 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
"","924","Add item to cart and check badge","","Fri Aug 01 09:35:32 GMT 2025","passed","Fri Aug 01 09:35:33 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","addItemToCartAndCheckBadge"
"","1525","Logout from application","","Fri Aug 01 09:35:33 GMT 2025","passed","Fri Aug 01 09:35:35 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","logoutFromTheWebsite"
"","1243","longValueInUsernameField()","","Fri Aug 01 09:36:06 GMT 2025","passed","Fri Aug 01 09:36:07 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","longValueInUsernameField"
"","1352","fullPurchaseFlow()","","Fri Aug 01 09:35:48 GMT 2025","passed","Fri Aug 01 09:35:50 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
