"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the added item's amount to the cart is not lost after logout and re-login actions","2214","cartPersistAfterLogOut()","","Fri Aug 01 09:19:40 GMT 2025","passed","Fri Aug 01 09:19:42 GMT 2025","","com.automation.tests.OtherTests","com.automation.tests.OtherTests","cartPersistAfterLogOut"
"","1147","productDetailsView()","","Fri Aug 01 09:19:45 GMT 2025","passed","Fri Aug 01 09:19:46 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
"","1430","buttonStateChangeOnInteraction()","","Fri Aug 01 09:20:20 GMT 2025","passed","Fri Aug 01 09:20:21 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","1438","checkoutFormValidation()","","Fri Aug 01 09:19:53 GMT 2025","passed","Fri Aug 01 09:19:55 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","checkoutFormValidation"
"","1328","proceedToCheckout()","","Fri Aug 01 09:20:11 GMT 2025","passed","Fri Aug 01 09:20:12 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","1160","sortProductsByPriceAscending()","","Fri Aug 01 09:19:47 GMT 2025","passed","Fri Aug 01 09:19:48 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByPriceAscending"
"","995","loginWithSpacesInUsernameBeforeAndAfter()","","Fri Aug 01 09:20:14 GMT 2025","passed","Fri Aug 01 09:20:15 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","1622","fullPurchaseFlow()","","Fri Aug 01 09:19:55 GMT 2025","passed","Fri Aug 01 09:19:56 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","1380","cartStatePersistsAcrossNavigation()","","Fri Aug 01 09:19:56 GMT 2025","passed","Fri Aug 01 09:19:58 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
"Verify that removing one item updates the cart correctly","1329","removeOneItemFromCart()","","Fri Aug 01 09:19:58 GMT 2025","passed","Fri Aug 01 09:19:59 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","removeOneItemFromCart"
"","1041","Unsuccessful login with non-existent user","","Fri Aug 01 09:19:59 GMT 2025","passed","Fri Aug 01 09:20:00 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithNonExistentUser"
"","1154","backFromPDPtoPLP()","","Fri Aug 01 09:19:49 GMT 2025","passed","Fri Aug 01 09:19:51 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
"","1283","Remove item from cart","","Fri Aug 01 09:20:08 GMT 2025","passed","Fri Aug 01 09:20:10 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","removeItemFromCart"
"","1134","browserWindowResizing()","","Fri Aug 01 09:20:17 GMT 2025","passed","Fri Aug 01 09:20:19 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","browserWindowResizing"
"","998","enteringSQLinjectionInUsername()","","Fri Aug 01 09:20:16 GMT 2025","passed","Fri Aug 01 09:20:17 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","enteringSQLinjectionInUsername"
"","1302","Check presence of product list after login","","Fri Aug 01 09:19:39 GMT 2025","passed","Fri Aug 01 09:19:40 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","1564","cancelFromOverviewPage()","","Fri Aug 01 09:20:12 GMT 2025","passed","Fri Aug 01 09:20:14 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","cancelFromOverviewPage"
"","12860","Successful login with valid credentials","","Fri Aug 01 09:19:22 GMT 2025","passed","Fri Aug 01 09:19:34 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","successfulLoginTest"
"","1493","proceedToCheckoutStep2()","","Fri Aug 01 09:20:10 GMT 2025","passed","Fri Aug 01 09:20:11 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
"","1106","logoAndHeaderVisibility()","","Fri Aug 01 09:20:19 GMT 2025","passed","Fri Aug 01 09:20:20 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","1230","addMultipleItemsToCart()","","Fri Aug 01 09:19:46 GMT 2025","passed","Fri Aug 01 09:19:47 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
"","875","Unsuccessful login with empty fields","","Fri Aug 01 09:20:00 GMT 2025","passed","Fri Aug 01 09:20:01 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
