"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","982","proceedToCheckout()","","Fri Aug 01 09:45:22 GMT 2025","passed","Fri Aug 01 09:45:23 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","858","logoAndHeaderVisibility()","","Fri Aug 01 09:45:28 GMT 2025","passed","Fri Aug 01 09:45:29 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","663","Unsuccessful login with empty fields","","Fri Aug 01 09:45:13 GMT 2025","passed","Fri Aug 01 09:45:14 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
"","822","loginWithSpacesInUsernameBeforeAndAfter()","","Fri Aug 01 09:45:25 GMT 2025","passed","Fri Aug 01 09:45:25 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","2441","totalPriceWithTaxIsCalculatedCorrectly()","","Fri Aug 01 09:45:05 GMT 2025","passed","Fri Aug 01 09:45:07 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","905","backFromPDPtoPLPbyUsingBrowserBackBtn()","","Fri Aug 01 09:45:03 GMT 2025","passed","Fri Aug 01 09:45:04 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLPbyUsingBrowserBackBtn"
"","1203","proceedToCheckoutStep2()","","Fri Aug 01 09:45:21 GMT 2025","passed","Fri Aug 01 09:45:22 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
"","1115","longValueInUsernameField()","","Fri Aug 01 09:45:25 GMT 2025","passed","Fri Aug 01 09:45:27 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","longValueInUsernameField"
"","1002","Check presence of product list after login","","Fri Aug 01 09:44:55 GMT 2025","passed","Fri Aug 01 09:44:56 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","910","Unsuccessful login with locked user","","Fri Aug 01 09:44:52 GMT 2025","passed","Fri Aug 01 09:44:53 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","1135","checkoutFormValidation()","","Fri Aug 01 09:45:07 GMT 2025","passed","Fri Aug 01 09:45:09 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","checkoutFormValidation"
"","778","enteringSQLinjectionInUsername()","","Fri Aug 01 09:45:27 GMT 2025","passed","Fri Aug 01 09:45:27 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","enteringSQLinjectionInUsername"
"","1336","fullPurchaseFlow()","","Fri Aug 01 09:45:09 GMT 2025","passed","Fri Aug 01 09:45:10 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","939","productDetailsView()","","Fri Aug 01 09:45:00 GMT 2025","passed","Fri Aug 01 09:45:01 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
"","1264","cancelFromOverviewPage()","","Fri Aug 01 09:45:23 GMT 2025","passed","Fri Aug 01 09:45:25 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","cancelFromOverviewPage"
"","895","browserWindowResizing()","","Fri Aug 01 09:45:27 GMT 2025","passed","Fri Aug 01 09:45:28 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","browserWindowResizing"
"","1462","Logout from application","","Fri Aug 01 09:44:54 GMT 2025","passed","Fri Aug 01 09:44:55 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","logoutFromTheWebsite"
"","984","addMultipleItemsToCart()","","Fri Aug 01 09:45:01 GMT 2025","passed","Fri Aug 01 09:45:02 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
"","1091","cartStatePersistsAcrossNavigation()","","Fri Aug 01 09:45:10 GMT 2025","passed","Fri Aug 01 09:45:11 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
"","868","Navigate to the cart page","","Fri Aug 01 09:45:19 GMT 2025","passed","Fri Aug 01 09:45:20 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","navigateToCartPage"
"Verify that the added item's amount to the cart is not lost after logout and re-login actions","1912","cartPersistAfterLogOut()","","Fri Aug 01 09:44:56 GMT 2025","passed","Fri Aug 01 09:44:58 GMT 2025","","com.automation.tests.OtherTests","com.automation.tests.OtherTests","cartPersistAfterLogOut"
