"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1534","fullPurchaseFlow()","","Mon Aug 04 11:53:16 GMT 2025","passed","Mon Aug 04 11:53:18 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","2605","totalPriceWithTaxIsCalculatedCorrectly()","","Mon Aug 04 11:53:12 GMT 2025","passed","Mon Aug 04 11:53:15 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","994","Unsuccessful login with non-existent user","","Mon Aug 04 11:53:20 GMT 2025","passed","Mon Aug 04 11:53:21 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithNonExistentUser"
"","1284","Remove item from cart","","Mon Aug 04 11:53:29 GMT 2025","passed","Mon Aug 04 11:53:30 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","removeItemFromCart"
"","1253","buttonStateChangeOnInteraction()","","Mon Aug 04 11:53:40 GMT 2025","passed","Mon Aug 04 11:53:41 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","1155","sortProductsByPriceAscending()","","Mon Aug 04 11:53:09 GMT 2025","passed","Mon Aug 04 11:53:10 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByPriceAscending"
"","1081","backFromPDPtoPLP()","","Mon Aug 04 11:53:11 GMT 2025","passed","Mon Aug 04 11:53:12 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
"","1686","Logout from application","","Mon Aug 04 11:52:59 GMT 2025","passed","Mon Aug 04 11:53:01 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","logoutFromTheWebsite"
"","1132","browserWindowResizing()","","Mon Aug 04 11:53:38 GMT 2025","passed","Mon Aug 04 11:53:39 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","browserWindowResizing"
"","1101","sortProductsByNameDescending()","","Mon Aug 04 11:53:05 GMT 2025","passed","Mon Aug 04 11:53:06 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
"","1070","Unsuccessful login with locked user","","Mon Aug 04 11:52:57 GMT 2025","passed","Mon Aug 04 11:52:58 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","1011","logoAndHeaderVisibility()","","Mon Aug 04 11:53:39 GMT 2025","passed","Mon Aug 04 11:53:40 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","1132","productDetailsView()","","Mon Aug 04 11:53:06 GMT 2025","passed","Mon Aug 04 11:53:08 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
"","1205","addMultipleItemsToCart()","","Mon Aug 04 11:53:08 GMT 2025","passed","Mon Aug 04 11:53:09 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
"","1229","proceedToCheckout()","","Mon Aug 04 11:53:32 GMT 2025","passed","Mon Aug 04 11:53:33 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","1063","Add item to cart and check badge","","Mon Aug 04 11:52:58 GMT 2025","passed","Mon Aug 04 11:52:59 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","addItemToCartAndCheckBadge"
"","15388","Successful login with valid credentials","","Mon Aug 04 11:52:42 GMT 2025","passed","Mon Aug 04 11:52:57 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","successfulLoginTest"
"","1313","checkoutFormValidation()","","Mon Aug 04 11:53:15 GMT 2025","passed","Mon Aug 04 11:53:16 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","checkoutFormValidation"
"Verify that you can remove items from the Cart via Inventory page","1243","removeFromCartViaInventoryPage()","","Mon Aug 04 11:53:04 GMT 2025","passed","Mon Aug 04 11:53:05 GMT 2025","","com.automation.tests.OtherTests","com.automation.tests.OtherTests","removeFromCartViaInventoryPage"
"","1227","Check presence of product list after login","","Mon Aug 04 11:53:01 GMT 2025","passed","Mon Aug 04 11:53:02 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
