"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1669","cancelFromOverviewPage()","","Fri Jul 11 14:28:42 GMT 2025","passed","Fri Jul 11 14:28:43 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","cancelFromOverviewPage"
"","2457","totalPriceWithTaxIsCalculatedCorrectly()","","Fri Jul 11 14:28:49 GMT 2025","passed","Fri Jul 11 14:28:51 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","5977","Successful login as performance glitch user","","Fri Jul 11 14:28:33 GMT 2025","passed","Fri Jul 11 14:28:39 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","successfulLoginAsPerformanceGlitchUser"
"","1066","addMultipleItemsToCart()","","Fri Jul 11 14:28:56 GMT 2025","passed","Fri Jul 11 14:28:57 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
"","859","enteringSQLinjectionInUsername()","","Fri Jul 11 14:29:07 GMT 2025","passed","Fri Jul 11 14:29:08 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","enteringSQLinjectionInUsername"
"Verify that removing one item updates the cart correctly","1338","removeOneItemFromCart()","","Fri Jul 11 14:28:47 GMT 2025","passed","Fri Jul 11 14:28:49 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","removeOneItemFromCart"
"","958","backFromPDPtoPLPbyUsingBrowserBackBtn()","","Fri Jul 11 14:28:58 GMT 2025","passed","Fri Jul 11 14:28:59 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLPbyUsingBrowserBackBtn"
"","1038","Navigate to the cart page","","Fri Jul 11 14:28:43 GMT 2025","passed","Fri Jul 11 14:28:45 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","navigateToCartPage"
"","890","Successful login with valid credentials","","Fri Jul 11 14:29:00 GMT 2025","passed","Fri Jul 11 14:29:01 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","successfulLoginTest"
"","737","Unsuccessful login with empty fields","","Fri Jul 11 14:28:32 GMT 2025","passed","Fri Jul 11 14:28:33 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
"","864","Unsuccessful login with locked user","","Fri Jul 11 14:29:01 GMT 2025","passed","Fri Jul 11 14:29:02 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","1036","sortProductsByNameDescending()","","Fri Jul 11 14:28:54 GMT 2025","passed","Fri Jul 11 14:28:55 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
"","1292","proceedToCheckout()","","Fri Jul 11 14:28:41 GMT 2025","passed","Fri Jul 11 14:28:42 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","1072","Check presence of product list after login","","Fri Jul 11 14:29:04 GMT 2025","passed","Fri Jul 11 14:29:05 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","1304","buttonStateChangeOnInteraction()","","Fri Jul 11 14:28:30 GMT 2025","passed","Fri Jul 11 14:28:31 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","1395","cartStatePersistsAcrossNavigation()","","Fri Jul 11 14:28:46 GMT 2025","passed","Fri Jul 11 14:28:47 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
"","915","Unsuccessful login with non-existent user","","Fri Jul 11 14:28:31 GMT 2025","passed","Fri Jul 11 14:28:32 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithNonExistentUser"
"","1437","fullPurchaseFlow()","","Fri Jul 11 14:28:52 GMT 2025","passed","Fri Jul 11 14:28:54 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","1242","Remove item from cart","","Fri Jul 11 14:28:45 GMT 2025","passed","Fri Jul 11 14:28:46 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","removeItemFromCart"
"","1771","proceedToCheckoutStep2()","","Fri Jul 11 14:28:39 GMT 2025","passed","Fri Jul 11 14:28:41 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
