"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1256","buttonStateChangeOnInteraction()","","Mon Jul 14 12:43:44 GMT 2025","passed","Mon Jul 14 12:43:45 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","1084","Unsuccessful login with locked user","","Mon Jul 14 12:43:05 GMT 2025","passed","Mon Jul 14 12:43:06 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","12263","Successful login with valid credentials","","Mon Jul 14 12:42:53 GMT 2025","passed","Mon Jul 14 12:43:05 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","successfulLoginTest"
"","1075","productDetailsView()","","Mon Jul 14 12:43:11 GMT 2025","passed","Mon Jul 14 12:43:12 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
"","6117","Successful login as performance glitch user","","Mon Jul 14 12:43:26 GMT 2025","passed","Mon Jul 14 12:43:32 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","successfulLoginAsPerformanceGlitchUser"
"","1080","sortProductsByNameDescending()","","Mon Jul 14 12:43:10 GMT 2025","passed","Mon Jul 14 12:43:11 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
"","1185","Check presence of product list after login","","Mon Jul 14 12:43:09 GMT 2025","passed","Mon Jul 14 12:43:10 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","964","loginWithSpacesInUsernameBeforeAndAfter()","","Mon Jul 14 12:43:39 GMT 2025","passed","Mon Jul 14 12:43:40 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","1241","longValueInUsernameField()","","Mon Jul 14 12:43:40 GMT 2025","passed","Mon Jul 14 12:43:41 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","longValueInUsernameField"
"","1132","proceedToCheckout()","","Mon Jul 14 12:43:36 GMT 2025","passed","Mon Jul 14 12:43:37 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","2651","totalPriceWithTaxIsCalculatedCorrectly()","","Mon Jul 14 12:43:17 GMT 2025","passed","Mon Jul 14 12:43:19 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","1621","Logout from application","","Mon Jul 14 12:43:07 GMT 2025","passed","Mon Jul 14 12:43:09 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","logoutFromTheWebsite"
"","1141","Remove item from cart","","Mon Jul 14 12:43:33 GMT 2025","passed","Mon Jul 14 12:43:35 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","removeItemFromCart"
"","1092","backFromPDPtoPLP()","","Mon Jul 14 12:43:16 GMT 2025","passed","Mon Jul 14 12:43:17 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
