"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1487","proceedToCheckoutStep2()","","Fri Aug 01 11:42:50 GMT 2025","passed","Fri Aug 01 11:42:51 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
"","11089","Successful login with valid credentials","","Fri Aug 01 11:42:06 GMT 2025","passed","Fri Aug 01 11:42:17 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","successfulLoginTest"
"","1119","Navigate to the cart page","","Fri Aug 01 11:42:47 GMT 2025","passed","Fri Aug 01 11:42:49 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","navigateToCartPage"
"","1256","proceedToCheckout()","","Fri Aug 01 11:42:51 GMT 2025","passed","Fri Aug 01 11:42:53 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","1258","buttonStateChangeOnInteraction()","","Fri Aug 01 11:43:00 GMT 2025","passed","Fri Aug 01 11:43:01 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","1127","productDetailsView()","","Fri Aug 01 11:42:26 GMT 2025","passed","Fri Aug 01 11:42:27 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
"","1124","sortProductsByPriceAscending()","","Fri Aug 01 11:42:29 GMT 2025","passed","Fri Aug 01 11:42:30 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByPriceAscending"
"","1234","addMultipleItemsToCart()","","Fri Aug 01 11:42:27 GMT 2025","passed","Fri Aug 01 11:42:29 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
"","919","Unsuccessful login with non-existent user","","Fri Aug 01 11:42:40 GMT 2025","passed","Fri Aug 01 11:42:41 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithNonExistentUser"
"","1267","cartStatePersistsAcrossNavigation()","","Fri Aug 01 11:42:37 GMT 2025","passed","Fri Aug 01 11:42:38 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
"","1586","cancelFromOverviewPage()","","Fri Aug 01 11:42:53 GMT 2025","passed","Fri Aug 01 11:42:54 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","cancelFromOverviewPage"
"","1634","Logout from application","","Fri Aug 01 11:42:19 GMT 2025","passed","Fri Aug 01 11:42:21 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","logoutFromTheWebsite"
"","1032","backFromPDPtoPLPbyUsingBrowserBackBtn()","","Fri Aug 01 11:42:30 GMT 2025","passed","Fri Aug 01 11:42:31 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLPbyUsingBrowserBackBtn"
"","1073","Unsuccessful login with locked user","","Fri Aug 01 11:42:17 GMT 2025","passed","Fri Aug 01 11:42:18 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","1038","loginWithSpacesInUsernameBeforeAndAfter()","","Fri Aug 01 11:42:54 GMT 2025","passed","Fri Aug 01 11:42:55 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","5972","Successful login as performance glitch user","","Fri Aug 01 11:42:41 GMT 2025","passed","Fri Aug 01 11:42:47 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","successfulLoginAsPerformanceGlitchUser"
"","801","Unsuccessful login with empty fields","","Fri Aug 01 11:42:41 GMT 2025","passed","Fri Aug 01 11:42:41 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
"","2542","totalPriceWithTaxIsCalculatedCorrectly()","","Fri Aug 01 11:42:32 GMT 2025","passed","Fri Aug 01 11:42:34 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","1111","sortProductsByNameDescending()","","Fri Aug 01 11:42:25 GMT 2025","passed","Fri Aug 01 11:42:26 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
"Verify that the added item's amount to the cart is not lost after logout and re-login actions","2077","cartPersistAfterLogOut()","","Fri Aug 01 11:42:22 GMT 2025","passed","Fri Aug 01 11:42:24 GMT 2025","","com.automation.tests.OtherTests","com.automation.tests.OtherTests","cartPersistAfterLogOut"
"","993","enteringSQLinjectionInUsername()","","Fri Aug 01 11:42:57 GMT 2025","passed","Fri Aug 01 11:42:58 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","enteringSQLinjectionInUsername"
"","1071","backFromPDPtoPLP()","","Fri Aug 01 11:42:31 GMT 2025","passed","Fri Aug 01 11:42:32 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
