"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1084","cartStatePersistsAcrossNavigation()","","Mon Aug 04 12:06:24 GMT 2025","passed","Mon Aug 04 12:06:25 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
"","2438","totalPriceWithTaxIsCalculatedCorrectly()","","Mon Aug 04 12:06:19 GMT 2025","passed","Mon Aug 04 12:06:21 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","663","Unsuccessful login with empty fields","","Mon Aug 04 12:06:27 GMT 2025","passed","Mon Aug 04 12:06:27 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
"","1022","Check presence of product list after login","","Mon Aug 04 12:06:09 GMT 2025","passed","Mon Aug 04 12:06:10 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","1139","buttonStateChangeOnInteraction()","","Mon Aug 04 12:06:43 GMT 2025","passed","Mon Aug 04 12:06:44 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"Verify that the added item's amount to the cart is not lost after logout and re-login actions","1938","cartPersistAfterLogOut()","","Mon Aug 04 12:06:10 GMT 2025","passed","Mon Aug 04 12:06:12 GMT 2025","","com.automation.tests.OtherTests","com.automation.tests.OtherTests","cartPersistAfterLogOut"
"","986","addMultipleItemsToCart()","","Mon Aug 04 12:06:15 GMT 2025","passed","Mon Aug 04 12:06:16 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
"","985","proceedToCheckout()","","Mon Aug 04 12:06:36 GMT 2025","passed","Mon Aug 04 12:06:37 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","805","loginWithSpacesInUsernameBeforeAndAfter()","","Mon Aug 04 12:06:39 GMT 2025","passed","Mon Aug 04 12:06:39 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","948","Unsuccessful login with locked user","","Mon Aug 04 12:06:06 GMT 2025","passed","Mon Aug 04 12:06:07 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","800","Unsuccessful login with non-existent user","","Mon Aug 04 12:06:26 GMT 2025","passed","Mon Aug 04 12:06:27 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithNonExistentUser"
"","5825","Successful login as performance glitch user","","Mon Aug 04 12:06:27 GMT 2025","passed","Mon Aug 04 12:06:33 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","successfulLoginAsPerformanceGlitchUser"
