"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","954","loginWithSpacesInUsernameBeforeAndAfter()","","Tue Jul 22 09:14:24 GMT 2025","passed","Tue Jul 22 09:14:25 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","2614","totalPriceWithTaxIsCalculatedCorrectly()","","Tue Jul 22 09:14:03 GMT 2025","passed","Tue Jul 22 09:14:05 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","1475","cancelFromOverviewPage()","","Tue Jul 22 09:14:23 GMT 2025","passed","Tue Jul 22 09:14:24 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","cancelFromOverviewPage"
"","919","Unsuccessful login with non-existent user","","Tue Jul 22 09:14:10 GMT 2025","passed","Tue Jul 22 09:14:11 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithNonExistentUser"
"","1116","sortProductsByPriceAscending()","","Tue Jul 22 09:13:59 GMT 2025","passed","Tue Jul 22 09:14:00 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByPriceAscending"
"","1613","Logout from application","","Tue Jul 22 09:13:53 GMT 2025","passed","Tue Jul 22 09:13:55 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","logoutFromTheWebsite"
"","1259","cartStatePersistsAcrossNavigation()","","Tue Jul 22 09:14:08 GMT 2025","passed","Tue Jul 22 09:14:09 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
"","1108","sortProductsByNameDescending()","","Tue Jul 22 09:13:56 GMT 2025","passed","Tue Jul 22 09:13:57 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
"","1019","Navigate to the cart page","","Tue Jul 22 09:14:18 GMT 2025","passed","Tue Jul 22 09:14:19 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","navigateToCartPage"
"","1097","productDetailsView()","","Tue Jul 22 09:13:57 GMT 2025","passed","Tue Jul 22 09:13:58 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
"","1068","browserWindowResizing()","","Tue Jul 22 09:14:28 GMT 2025","passed","Tue Jul 22 09:14:29 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","browserWindowResizing"
"","1094","Unsuccessful login with locked user","","Tue Jul 22 09:13:51 GMT 2025","passed","Tue Jul 22 09:13:52 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","1495","fullPurchaseFlow()","","Tue Jul 22 09:14:06 GMT 2025","passed","Tue Jul 22 09:14:08 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","1165","Remove item from cart","","Tue Jul 22 09:14:19 GMT 2025","passed","Tue Jul 22 09:14:20 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","removeItemFromCart"
"","1255","checkoutFormValidation()","","Tue Jul 22 09:14:05 GMT 2025","passed","Tue Jul 22 09:14:06 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","checkoutFormValidation"
"","1276","longValueInUsernameField()","","Tue Jul 22 09:14:25 GMT 2025","passed","Tue Jul 22 09:14:27 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","longValueInUsernameField"
"","805","Unsuccessful login with empty fields","","Tue Jul 22 09:14:11 GMT 2025","passed","Tue Jul 22 09:14:12 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithEmptyFields"
