"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1043","Check presence of product list after login","","Thu Jul 17 09:45:34 GMT 2025","passed","Thu Jul 17 09:45:35 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","865","logoAndHeaderVisibility()","","Thu Jul 17 09:46:05 GMT 2025","passed","Thu Jul 17 09:46:05 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","830","loginWithSpacesInUsernameBeforeAndAfter()","","Thu Jul 17 09:46:01 GMT 2025","passed","Thu Jul 17 09:46:02 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","1002","addMultipleItemsToCart()","","Thu Jul 17 09:45:37 GMT 2025","passed","Thu Jul 17 09:45:38 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","addMultipleItemsToCart"
"","937","productDetailsView()","","Thu Jul 17 09:45:36 GMT 2025","passed","Thu Jul 17 09:45:37 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","productDetailsView"
"","804","Unsuccessful login with non-existent user","","Thu Jul 17 09:45:48 GMT 2025","passed","Thu Jul 17 09:45:49 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithNonExistentUser"
"","956","Add item to cart and check badge","","Thu Jul 17 09:45:32 GMT 2025","passed","Thu Jul 17 09:45:33 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","addItemToCartAndCheckBadge"
"","970","backFromPDPtoPLP()","","Thu Jul 17 09:45:40 GMT 2025","passed","Thu Jul 17 09:45:41 GMT 2025","","com.automation.tests.functional.FunctionalNavigationTests","com.automation.tests.functional.FunctionalNavigationTests","backFromPDPtoPLP"
"","883","Navigate to the cart page","","Thu Jul 17 09:45:55 GMT 2025","passed","Thu Jul 17 09:45:56 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","navigateToCartPage"
"","1000","proceedToCheckout()","","Thu Jul 17 09:45:58 GMT 2025","passed","Thu Jul 17 09:45:59 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"","1244","proceedToCheckoutStep2()","","Thu Jul 17 09:45:57 GMT 2025","passed","Thu Jul 17 09:45:58 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
"","1135","buttonStateChangeOnInteraction()","","Thu Jul 17 09:46:05 GMT 2025","passed","Thu Jul 17 09:46:07 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","1348","fullPurchaseFlow()","","Thu Jul 17 09:45:44 GMT 2025","passed","Thu Jul 17 09:45:46 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","1130","cartStatePersistsAcrossNavigation()","","Thu Jul 17 09:45:46 GMT 2025","passed","Thu Jul 17 09:45:47 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
"","1474","Logout from application","","Thu Jul 17 09:45:33 GMT 2025","passed","Thu Jul 17 09:45:34 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","logoutFromTheWebsite"
"","1332","cancelFromOverviewPage()","","Thu Jul 17 09:45:59 GMT 2025","passed","Thu Jul 17 09:46:01 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","cancelFromOverviewPage"
"","1129","checkoutFormValidation()","","Thu Jul 17 09:45:43 GMT 2025","passed","Thu Jul 17 09:45:44 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","checkoutFormValidation"
"","946","sortProductsByNameDescending()","","Thu Jul 17 09:45:35 GMT 2025","passed","Thu Jul 17 09:45:36 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
"","5833","Successful login as performance glitch user","","Thu Jul 17 09:45:50 GMT 2025","passed","Thu Jul 17 09:45:55 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","successfulLoginAsPerformanceGlitchUser"
"","817","enteringSQLinjectionInUsername()","","Thu Jul 17 09:46:03 GMT 2025","passed","Thu Jul 17 09:46:04 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","enteringSQLinjectionInUsername"
